ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,SCHOOL NO.,SCHOOL NO.,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,OPENING HOURS,開放時間,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,EMAIL ADDRESS,電郵地址,WEBSITE,網頁,RELIGION,宗教,
Kindergartens,幼稚園,MORI LISA INTERNATIONAL KINDERGARTEN(P.M.),MORI LISA INTERNATIONAL KINDERGARTEN(P.M.),PARTS OF THE LOWER GROUND FLOOR AND FLAT ROOF OF TOWER 7 GREENWOOD TERRACE 14 TAI MAN STREET CHAI WAN HONG KONG,香港柴灣泰民街14號康翠臺第7座平台及高層地下部份(課室A除外),114-14-8,114-14-8,22-16-2,22-16-2,842317.2,842317.2,814256.2,814256.2,597260000112,597260000112,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,31761236,31761236,31761237,31761237,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ASSEMBLY OF GOD MCLEOD MEMORIAL KG (A.M.),神召會麥嘉倫紀念幼稚園(上午),"G/F, WING SHUE HOUSE LEI MUK SHUE ESTATE, PHASE 3 KWAI CHUNG NEW TERRITORIES",新界葵涌梨木樹邨第3期榮樹樓地下,114-8-10,114-8-10,22-22-39,22-22-39,832069.5,832069.5,826472.8,826472.8,560820000111,560820000111,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26351351,26351351,35869191,35869191,,,http://www.mcleodkg.edu.hk,http://www.mcleodkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YAN OI TONG PONG LO SHUK YIN KG (A.M.),仁愛堂龐盧淑燕幼稚園(上午),"UNIT 114, 1/F HOI LAI SHOPPING CENTRE HOI LAI ESTATE SHAMSHUIPO KOWLOON",九龍深水埗海麗邨海麗商場1樓114號,114-8-48,114-8-48,22-19-57,22-19-57,833156.6,833156.6,821507.6,821507.6,567051000111,567051000111,CO-ED,男女,A.M.,上午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,35146333,35146333,35146322,35146322,,,http://ppe.yot.org.hk/,http://ppe.yot.org.hk/,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,BAPTIST CONVENTION OF HK YIU HING KG(WHOLE DAY),香港浸信會聯會耀興幼稚園(全日),"G/F., YIU HING HOUSE YIU TUNG ESTATE SHAUKIWAN HONG KONG",香港筲箕灣耀東邨耀興樓地下,114-13-28,114-13-28,22-16-35,22-16-35,841168.7,841168.7,815294.3,815294.3,516805000113,516805000113,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,29679528,29679528,29679698,29679698,,,http://www.yiuhingkg.com,http://www.yiuhingkg.com,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,KOWLOON CITY BAPTIST CHURCH KA FUK KG (A.M.),九龍城浸信會嘉福幼稚園(上午),G/F KA YIU HOUSE KA SHING COURT FANLING NEW TERRITORIES,新界粉嶺嘉盛苑嘉耀閣地下,114-8-3,114-8-3,22-29-37,22-29-37,831884.9,831884.9,839323.5,839323.5,516627000111,516627000111,CO-ED,男女,A.M.,上午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26754731,26754731,26757053,26757053,,,http://www.baptist.org.hk/kindergarten/kafuk,http://www.baptist.org.hk/kindergarten/kafuk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,SA NG KWOK WAI MEMORIAL KINDERGARTEN (A.M.),救世軍吳國偉紀念幼稚園(上午),G/F CLAGUE GARDEN ESTATE TSUEN WAN NEW TERRITORIES,新界荃灣祈德尊新邨,114-6-34,114-6-34,22-22-13,22-22-13,829312.9,829312.9,825689.3,825689.3,158550000111,158550000111,CO-ED,男女,A.M.,上午,TSUEN WAN,荃灣區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24997639,24997639,24149214,24149214,,,http://pses.salvation.org.hk,http://pses.salvation.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CATILINE ANGLO-CHINESE KINDERGARTEN(P.M.),嘉德麗中英文幼稚園(下午),G/F BLOCKS 34 35 & 36 SHAIN CITY ONE PHASE 3C STTL 1 SECTION L SHATIN NEW TERRITORIES,"新界沙田第一城34,35及36座地下",114-12-17,114-12-17,22-23-8,22-23-8,839133.5,839133.5,827379.8,827379.8,231266000112,231266000112,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26463988,26463988,26476047,26476047,,,http://www.catiline.edu.hk,http://www.catiline.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,BILOK CREATIVE KINDERGARTEN(P.M.),比諾創意幼稚園(下午),G/F BLOCK 1 FU NING GARDEN TSEUNG KWAN O SAI KUNG NEW TERRITORIES,新界西貢將軍澳富寧花園第一座地下,114-16-4,114-16-4,22-19-12,22-19-12,845619.6,845619.6,820113.2,820113.2,592080000112,592080000112,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27027838,27027838,27027808,27027808,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,TIVOLI ANGLO-CHINESE KINDERGARTEN (A.M.),宏福中英文幼稚園(上午),"G/F TOWER 4, TIVOLI GARDEN 75 TSING KING ROAD TSING YI NEW TERRITORIES",新界青衣青敬路75號宏福花園第四座地下,114-6-30,114-6-30,22-21-16,22-21-16,829197.5,829197.5,823935.7,823935.7,519103000111,519103000111,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24326628,24326628,24344588,24344588,,,http://www.kindergarten.edu.hk,http://www.kindergarten.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ST BARNABAS' CHURCH KINDERGARTEN(P.M.),聖巴拿巴堂幼稚園(下午),G/F-2/F 71 SHUI WO STREET KWUN TONG KOWLOON,九龍觀塘瑞和街七十一號G-3樓,114-13-32,114-13-32,22-18-58,22-18-58,841285,841285,819685,819685,319562000112,319562000112,CO-ED,男女,P.M.,下午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23894218,23894218,23419386,23419386,,,http://www.sbckg.edu.hk,http://www.sbckg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YLC(CCC) LONG PING ESTATE CHAN KWONG KG(A.M.),中華基督教會元朗堂朗屏邨真光幼稚園(上午),G/F HAY PING HOUSE LONG PING ESTATE YUEN LONG NEW TERRITORIES,新界元朗朗屏邨喜屏樓地下七座,114-1-22,114-1-22,22-26-56,22-26-56,820403.1,820403.1,834404.6,834404.6,158500000111,158500000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24759462,24759462,24701594,24701594,,,http://www.lpeckk.edu.hk,http://www.lpeckk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,ELITE KIDS ANGLO-CHINESE KINDERGARTEN (A.M.),英揚樂兒中英文幼稚園(上午),SHOP NO KG01 G/F BLOCK A TIN LAI COURT TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天麗苑A座地下KG01號舖,114-0-29,114-0-29,22-27-10,22-27-10,818895.3,818895.3,834830.7,834830.7,590614000111,590614000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27110272,27110272,27110279,27110279,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,PEACE EVANGELICAL CENTRE KG (TSING YI)(P.M.),平安福音堂幼稚園(青衣)(下午),"G/F, WANG CHING HOUSE & WANG NGAI HOUSE CHEUNG WANG ESTATE TSING YI NEW TERRITORIES",新界青衣長宏邨宏正樓及宏毅樓地下,114-5-47,114-5-47,22-21-24,22-21-24,827963.8,827963.8,824161.3,824161.3,546127000112,546127000112,CO-ED,男女,P.M.,下午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24847481,24847481,24847482,24847482,,,http://www.peck.edu.hk,http://www.peck.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,JING JING KG (TUEN MUN BRANCH)(WHOLE DAY),晶晶幼稚園(屯門校)(全日),"UPPER G/F., SHOP 14 - 20, 23, COMMON BOND SHOPPING ARCADE, 7 TSING CHUI PATH, TUEN MUN, NEW TERRITORIES",新界屯門青翠徑7號金邦商場高層地下14-20、23號舖,113-58-44,113-58-44,22-24-12,22-24-12,815886.6,815886.6,829358.1,829358.1,567892000213,567892000213,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,C&MA CHURCH TAI WO KINDERGARTEN (A.M.),基督教宣道會太和幼稚園(上午),G/F SUN WO HOUSE TAI WO ESTATE TAI PO NEW TERRITORIES,新界大埔太和邨新和樓地下,114-9-47,114-9-47,22-27-4,22-27-4,834833.1,834833.1,834642.6,834642.6,158577000111,158577000111,CO-ED,男女,A.M.,上午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26509555,26509555,26520120,26520120,,,http://www.cmtwkg.edu.hk,http://www.cmtwkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,DIAMOND HILL LING LIANG KINDERGARTEN(P.M.),鑽石山靈糧幼稚園(下午),PODIUM LEVEL 2 GALAXIA 3 LUNG POON STREET DIAMOND HILL KOWLOON,九龍鑽石山龍蟠街3號星河明居平台2樓,114-12-10,114-12-10,22-20-27,22-20-27,838943,838943,822417.8,822417.8,530379000112,530379000112,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,29559797,29559797,29559798,29559798,,,http://www.lingliang.org.hk,http://www.lingliang.org.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,TSUNG TSIN MISSION OF HONG KONG ON CHUNG KINDERGARTEN(P.M.),基督教香港崇真會安頌幼稚園(下午),"KG01, G/F., ADJACENT TO SHOU CHUEN HOUSE, SHUI CHUEN O ESTATE, SHATIN, NEW TERRITORIES",新界沙田水泉澳邨修泉樓接鄰地下KG01號舖,114-11-56,114-11-56,22-22-24,22-22-24,838547.5,838547.5,826006.9,826006.9,609137000112,609137000112,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,PROTESTANTISM / CHRISTIANITY,,
Kindergartens,幼稚園,YMCA OF HK CHRISTIAN KG (KAI CHING) (P.M.),港青基信幼稚園(啟晴)(下午),G/F SHEUNG CHING HOUSE KAI CHING ESTATE 12 MUK HUNG STREET KOWLOON CITY KOWLOON,九龍九龍城沐虹街12號啟晴邨賞晴樓地下,114-12-12,114-12-12,22-20-1,22-20-1,838979.4,838979.4,821619.1,821619.1,599700000112,599700000112,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23415262,23415262,23415477,23415477,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,PUI CHING PRIMARY SCHOOL (A.M.),香港培正小學(上午),"80 WATERLOO ROAD B2-7/F, 13/F - 14/F, AND ROOF BLOCK K 5/F, ROOF GARDEN BLOCK A & KIL 3056 PUI CHING ROAD (EXCLUDING BLOCKS E & G) KOWLOON",九龍窩打老道80號K座地庫2層至7樓、13樓至14樓及天台A座5樓至天台花園及培正道地段3056(不包括E座及G座),114-10-34,114-10-34,22-19-5,22-19-5,836182.3,836182.3,819887.4,819887.4,513350000111,513350000111,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27142562,27142562,27609717,27609717,,,http://www.pcps.edu.hk,http://www.pcps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,PLK CHOI KOON SHUM KINDERGARTEN(P.M.),保良局蔡冠深幼稚園(下午),"G/F & 1/F, AFFLUENCE GARDEN NO. 33 TSING CHUNG KOON ROAD TUEN MUN NEW TERRITORIES",新界屯門青松觀道33號澤豐花園地下及二樓,113-58-29,113-58-29,22-24-11,22-24-11,815463,815463,829310.5,829310.5,539872000112,539872000112,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24602112,24602112,24602200,24602200,,,http://www.kids-club.net/edu/plkckskg,http://www.kids-club.net/edu/plkckskg,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,GREENFIELD ENGLISH (INTERNATIONAL) KINDERGARTEN (MONT VERT)(A.M.),綠茵英文(國際)幼稚園(嵐山)(上午),"THE KINDERGARTEN, MONT VERT, 9 FUNG YUEN ROAD, TAI PO, NEW TERRITORIES",新界大埔鳳園路9號嵐山幼稚園,114-10-44,114-10-44,22-27-54,22-27-54,836476.2,836476.2,836161.1,836161.1,604038000111,604038000111,CO-ED,男女,A.M.,上午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,39070178,39070178,31689181,31689181,,,,,NOT APPLICABLE,,
Kindergartens,幼稚園,POOI TO PRIMARY SCHOOL (A.M.),香港培道小學(上午),3 FUK CHEUNG STREET MA TAU CHUNG KOWLOON (INCLUDING EXTENSION BLOCK ADJACENT TO THE EXISTING STAIRCASE NO 2 AND EXTENSION BLOCK (G/F-ROOF) AT OPEN PLAYGROUND K I L 8636),九龍馬頭涌福祥街3號(包括2號樓梯旁的加建校舍及露天遊戲場內的加建校舍(地下至天台)九龍內段8636號,114-11-11,114-11-11,22-19-27,22-19-27,837242.2,837242.2,820585.4,820585.4,324477000111,324477000111,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,27112933,27112933,27613568,27613568,,,http://www.ptps.edu.hk,http://www.ptps.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,MALVERN COLLEGE PRE-SCHOOL HONG KONG(P.M.),香港墨爾文國際幼稚園(下午),"G09-G12, G/F., CORONATION CIRCLE, 1 YAU CHEUNG ROAD, SOUTHWEST KOWLOON, KOWLOON",九龍西九龍友翔道1號中港薈地下G09-G12號舖,114-9-58,114-9-58,22-18-36,22-18-36,835156.7,835156.7,818987.9,818987.9,606979000112,606979000112,CO-ED,男女,P.M.,下午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,CARBO ANGLO-CHINESE KG (FANLING) (A.M.),嘉寶中英文幼稚園(粉嶺)(上午),1/F COMMERCIAL BLOCK WING FOK CENTRE FANLING LUEN WO MARKET NEW TERRITORIES,新界粉嶺山水市地段69號榮福中心全座2樓,114-8-30,114-8-30,22-30-4,22-30-4,832634.9,832634.9,840167.2,840167.2,231703000111,231703000111,CO-ED,男女,A.M.,上午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26821313,26821313,26821778,26821778,,,http://www.carbo.edu.hk,http://www.carbo.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,CHING CHUNG WU KING KINDERGARTEN (A.M.),青松湖景幼稚園(上午),G/F BLK 2 WU KWONG HOUSE WU KING ESTATE TUEN MUN NEW TERRITORIES,新界屯門湖景邨湖光樓低層二座地下,113-57-53,113-57-53,22-22-30,22-22-30,814431.9,814431.9,826209.6,826209.6,157236000111,157236000111,CO-ED,男女,A.M.,上午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24651236,24651236,37436115,37436115,,,http://www.ccwkk.edu.hk,http://www.ccwkk.edu.hk,TAOISM,道教,
Kindergartens,幼稚園,TAI PO MERCHANTS ASSOCIATION KG(WHOLE DAY),大埔商會幼稚園(全日),G/F BLK 2 FU HENG ESTATE TAI PO NEW TERRITORIES,新界大埔富亨邨第二座地下,114-10-13,114-10-13,22-27-26,22-27-26,835595.5,835595.5,835294.9,835294.9,158828000113,158828000113,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26643280,26643280,26677403,26677403,,,http://www.tpmak.edu.hk,http://www.tpmak.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,KORNHILL CHRISTIAN ANGLO-CHINESE KG(P.M.),基督教康山中英文幼稚園(下午),KORNHILL PLAZA (NORTH) 1/F KORNHILL DEVELOPMENT PHASE II - COMMERCIAL I I.L. 8566 QUARRY BAY HONG KONG,香港鰂魚涌內8566號地段康怡廣場(北)第2期1樓,114-12-58,114-12-58,22-17-6,22-17-6,840317.5,840317.5,816239.1,816239.1,215848000112,215848000112,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,28855836,28855836,29159296,29159296,,,http://www.kids-club.net/edu/kcackg,http://www.kids-club.net/edu/kcackg,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,ST CLARE'S PRIMARY SCHOOL (A.M.),ST CLARE'S PRIMARY SCHOOL (A.M.),3-6 PROSPECT PLACE BONHAM ROAD WESTERN HONG KONG,香港般咸道光景台3-6號,114-8-25,114-8-25,22-17-0,22-17-0,832498,832498,816065,816065,210021000111,210021000111,GIRLS,女,A.M.,上午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,25472751,25472751,25594139,25594139,,,http://scps.school.hk,http://scps.school.hk,CATHOLICISM,天主教,
Kindergartens,幼稚園,LICK HANG KINDERGARTEN (A.M.),力行幼稚園(上午),3 NAM PIN WAI MUI WO LANTAU ISLAND NEW TERRITORIES,新界大嶼山梅窩南便圍3號,113-59-32,113-59-32,22-16-4,22-16-4,817250.1,817250.1,814344.3,814344.3,155705000111,155705000111,CO-ED,男女,A.M.,上午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,29848239,29848239,29848735,29848735,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,GOOD HEALTH AC KG (MA ON SHAN) (A.M.),康傑中英文幼稚園(馬鞍山)(上午),SADDLE RIDGE GARDEN STTL352 AREA 103 MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山馬鞍台富寶花園,114-14-18,114-14-18,22-25-30,22-25-30,842584,842584,831745,831745,231657000111,231657000111,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,26411717,26411717,26404013,26404013,,,http://www.good-health.edu.hk,http://www.good-health.edu.hk,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,KOWLOON RHENISH SCHOOL(P.M.),九龍禮賢學校(下午),2A DIANTHUS ROAD YAU YAT CHUEN KOWLOON,九龍又一村石竹路2A號,114-10-32,114-10-32,22-19-47,22-19-47,836130,836130,821181,821181,138177000112,138177000112,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水埗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23806011,23806011,27877901,27877901,,,http://www.krs.edu.hk,http://www.krs.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,OUR LADY OF LOURDES CATHOLIC KG (WHOLE DAY),天主教露德聖母幼稚園(全日),DD 3 LOT NO 1709 LAMMA ISLAND NEW TERRITORIES,新界南丫島第3約第1709地段,114-6-55,114-6-55,22-13-30,22-13-30,829919,829919,809580,809580,151564000113,151564000113,CO-ED,男女,WHOLE DAY,全日,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,29820359,29820359,29824956,29824956,,,http://www.ololckg.edu.hk,http://www.ololckg.edu.hk,CATHOLICISM,天主教,
Kindergartens,幼稚園,PLK TIN KA PING KINDERGARTEN (A.M.),保良局田家炳幼稚園(上午),"G/F BLK O CHING SHING COURT, LEVEL 1 CHEUNG HONG ESTATE TSING YI ISLAND NEW TERRITORIES",新界青衣島長康邨青盛苑O座地下第一層,114-6-9,114-6-9,22-20-59,22-20-59,828608.7,828608.7,823410.5,823410.5,157813000111,157813000111,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24974487,24974487,24330909,24330909,,,http://www.kids-club.net/edu/tkpkg,http://www.kids-club.net/edu/tkpkg,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,ACADEMY KINDERGARTEN (TIN SHUI WAI) (A.M.),翰林幼稚園(天水圍)(上午),"G/F, ANCILLARY FACILITIES BLOCK TIN CHUNG COURT TIN SHUI WAI NEW TERRITORIES",新界天水圍天頌苑服務設施大樓地下,113-59-55,113-59-55,22-27-38,22-27-38,817930,817930,835676.4,835676.4,537594000111,537594000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,22530099,22530099,22530909,22530909,,,http://www.academy.edu.hk/academy.html,http://www.academy.edu.hk/academy.html,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,MORI LISA INTERNATIONAL KINDERGARTEN(A.M.),MORI LISA INTERNATIONAL KINDERGARTEN(A.M.),PARTS OF THE LOWER GROUND FLOOR AND FLAT ROOF OF TOWER 7 GREENWOOD TERRACE 14 TAI MAN STREET CHAI WAN HONG KONG,香港柴灣泰民街14號康翠臺第7座平台及高層地下部份(課室A除外),114-14-8,114-14-8,22-16-2,22-16-2,842316.9,842316.9,814256.4,814256.4,597260000111,597260000111,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,31761236,31761236,31761237,31761237,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,THE CHURCH OF CHRIST IN CHINA TUEN MUN CHURCH NO. 2 KINDERGARTEN(A.M.),中華基督教會屯門堂幼稚園二校(上午),1/F 29 TSENG CHOI STREET TUEN MUN NEW TERRITORIES,新界屯門井財街29號1樓,113-58-38,113-58-38,22-23-59,22-23-59,815713.2,815713.2,828956.7,828956.7,596442000111,596442000111,CO-ED,男女,A.M.,上午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,24594477,24594477,26131947,26131947,,,,,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YORK INTERNATIONAL KINDERGARTEN (P.M.),約克國際幼稚園(下午),NO.51 CUMBERLAND ROAD KOWLOON TONG KOWLOON (EXCLUDING ROOF TOP),九龍九龍塘金巴倫道五十一號(不包括天台),114-10-37,114-10-37,22-19-54,22-19-54,836279.6,836279.6,821388.9,821388.9,581852000112,581852000112,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23361483,23361483,23361983,23361983,,,,,NOT APPLICABLE,不適用,
Kindergartens,幼稚園,CNEC CHRISTIAN KINDERGARTEN(WHOLE DAY),中華傳道會基石幼稚園(全日),G/F SAU HONG HOUSE SAU MAU PING (III) ESTATE KOWLOON,九龍秀茂坪秀茂坪(III)邨秀康樓地下,114-13-52,114-13-52,22-19-19,22-19-19,841846.4,841846.4,820318.2,820318.2,522910000113,522910000113,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23406063,23406063,23406043,23406043,,,http://www.cnecckg.edu.hk,http://www.cnecckg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CHR THE FAITH HOPE L CH YAT TUNG KG (P.M.),基督徒信望愛堂逸東幼稚園(下午),"KINDERGARTEN NO 6, 3/F YAT TUNG SHOPPING CENTRE TUNG CHUNG NEW TERRITORIES",新界東涌逸東商場3字樓6號幼稚園校舍,113-56-7,113-56-7,22-16-55,22-16-55,811370,811370,815931.1,815931.1,554251000112,554251000112,CO-ED,男女,P.M.,下午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,21090198,21090198,21090813,21090813,,,http://www.yatungkg.edu.hk,http://www.yatungkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,CHRISTIAN EVANGELICAL CENTRE LOK FU KG(WHOLE DAY),基督教佈道中心樂富幼稚園(全日),G/F LOK HIM HOUSE LOK FU ESTATE PHASE 5 LOK FU KOWLOON,九龍樂富樂富邨第五期樂謙樓地下,114-11-13,114-11-13,22-20-10,22-20-10,837317.5,837317.5,821887.6,821887.6,323268000113,323268000113,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,http://www.lokfukg.edu.hk,http://www.lokfukg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教,
Kindergartens,幼稚園,YORK INTERNATIONAL PRE-SCHOOL (HK)(P.M.),YORK INTERNATIONAL PRE-SCHOOL (HK)(P.M.),"1/F. & 2/F., TSUI KING COURT, 18 WATER STREET, HONG KONG",香港水街18號翠景閣1樓及2樓,114-8-21,114-8-21,22-17-8,22-17-8,832386.4,832386.4,816291.2,816291.2,601420000112,601420000112,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,BUDDHIST FOO HONG KINDERGARTEN(WHOLE DAY),佛教傅康幼稚園(全日),G/F LUNG YAT HOUSE LOWER WONG TAI SIN ESTATE WONG TAI SIN KOWLOON,九龍黃大仙黃大仙下邨龍逸樓地下,114-11-44,114-11-44,22-20-20,22-20-20,838195.2,838195.2,822199.2,822199.2,325678000113,325678000113,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,23261456,23261456,23203042,23203042,,,http://www.bfhkwts.edu.hk,http://www.bfhkwts.edu.hk,BUDDHISM,佛教,
Kindergartens,幼稚園,TUTOR TIME INTERNATIONAL KG (YOHO)(A.M.),多多國際幼稚園(形點)(上午),"SHOP G011, GROUND LEVEL AND MEZZANINE LEVEL, YOHO MALL I, NO. 9 YUEN LUNG STREET, YUEN LONG, NEW TERRITORIES",新界元朗元龍街9號形點地下及閣樓G011號舖,114-2-14,114-2-14,22-26-38,22-26-38,821884.9,821884.9,833844,833844,605794000111,605794000111,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,,,,,,
Kindergartens,幼稚園,ISLAMIC ABU BAKAR CHUI MEMORIAL KG(P.M.),伊斯蘭徐錦享紀念幼稚園(下午),G/F KING HEI HOUSE TUNG HEI COURT SHAUKEIWAN HONG KONG (EXCLUDING GAME ROOM B),香港筲箕灣東熹苑景熹閣地下(遊戲室B除外),114-13-7,114-13-7,22-16-48,22-16-48,840563.2,840563.2,815676.2,815676.2,519642000112,519642000112,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,29153303,29153303,29153343,29153343,,,http://www.cmcfa.com,http://www.cmcfa.com,ISLAM,伊斯蘭教,
